ACCOUNT_NO,REFNO,BILLDT_A,MonthsDiff,am
28997359,1004371285,12/31/2018,3,32
98546454,1004244926,12/31/2018,3,11
99905826,1004208240,12/31/2018,3,14
93962654,1004219887,12/31/2018,3,59.52
97693728,1003980626,12/31/2018,3,14
67066926,1004276773,12/31/2018,3,143
47104510,1004429678,12/31/2018,3,15
82939810,1004329657,12/31/2018,3,149.503
99996352,1004403030,12/31/2018,3,15
99829290,1004224837,12/31/2018,3,10
59544880,1004132987,12/31/2018,3,18
97809469,1004118116,12/31/2018,3,14
96671452,1004080835,12/31/2018,3,68
89355660,1004340282,12/31/2018,3,56.2
96833427,1004248852,12/31/2018,3,12
28650750,1004474448,12/31/2018,3,9
99518053,1004280148,12/31/2018,3,14
99093145,1004163061,12/31/2018,3,18
96244689,1004285584,12/31/2018,3,11
99207473,1004363778,12/31/2018,3,21
61361033,1003989903,12/31/2018,3,16.5
99538854,1004181555,12/31/2018,3,15
69368685,1004527863,12/31/2018,3,73.14
48567796,1004000350,12/31/2018,3,12
68259876,1004425885,12/31/2018,3,68.68
95718643,1004504517,12/31/2018,3,18
97574569,1004175149,12/31/2018,3,12
99515969,1004525186,12/31/2018,3,32
5798954,1003961803,12/31/2018,3,47.51
96040567,1003996858,12/31/2018,3,10
1851470,1004272739,12/31/2018,3,39.71
99005980,1004232703,12/31/2018,3,21
99425087,1004232772,12/31/2018,3,35
53473486,1004009990,12/31/2018,3,18
96751198,1004477671,12/31/2018,3,12
33069270,1004304529,12/31/2018,3,15
71170686,1004397042,12/31/2018,3,11
8864410,1004072916,12/31/2018,3,15
98890980,1004380656,12/31/2018,3,45
94217464,1004332549,12/31/2018,3,14
92849600,1004087823,12/31/2018,3,29
84818396,1004264224,12/31/2018,3,17
64766172,1004383486,12/31/2018,3,20.5
15479687,1004149332,12/31/2018,3,23.4
93032468,1004129763,12/31/2018,3,33.32
80450430,1004255875,12/31/2018,3,12
96691141,1004377830,12/31/2018,3,11
92809560,1004380088,12/31/2018,3,20
19647864,1004068206,12/31/2018,3,11
98784018,1004066760,12/31/2018,3,17
98368758,1004373932,12/31/2018,3,26
91236654,1004137821,12/31/2018,3,15
67347915,1003999854,12/31/2018,3,18
99037221,1004163051,12/31/2018,3,18
18979312,1004371973,12/31/2018,3,124.3
100036417,1004337272,12/31/2018,3,26
76790769,1004523627,12/31/2018,3,121.24
97880050,1004222922,12/31/2018,3,15
31853225,1004430188,12/31/2018,3,24.22
96777862,1004340961,12/31/2018,3,11
96243820,1004312166,12/31/2018,3,11
98854963,1004511293,12/31/2018,3,40
98068374,1004115844,12/31/2018,3,9
41408068,1004306968,12/31/2018,3,18
2640740,1004520123,12/31/2018,3,54.13
94513259,1004045913,12/31/2018,3,18
27641442,1004304325,12/31/2018,3,26
68989544,1004351928,12/31/2018,3,9
99245670,1004175352,12/31/2018,3,21
47534000,1004214772,12/31/2018,3,17
95693543,1004080750,12/31/2018,3,0.9
68793686,1004126718,12/31/2018,3,14
52347280,1004358037,12/31/2018,3,30.45
1759462,1003977339,12/31/2018,3,94.735
47895858,1003969233,12/31/2018,3,61.76
99500413,1004081199,12/31/2018,3,18
67045601,1004417649,12/31/2018,3,42.5
99050468,1004259346,12/31/2018,3,18
63607232,1004026390,12/31/2018,3,23.4
99505587,1004130384,12/31/2018,3,18
99282148,1004042776,12/31/2018,3,12
57934629,1004055355,12/31/2018,3,143.49
76786249,1004059552,12/31/2018,3,14
80537510,1004135040,12/31/2018,3,11.4
75693203,1004486879,12/31/2018,3,11
96244630,1004132073,12/31/2018,3,7
98670580,1004378075,12/31/2018,3,18
54274758,1004299253,12/31/2018,3,60.185
92983571,1004357932,12/31/2018,3,51.68
99034700,1004216544,12/31/2018,3,11
85189108,1004227540,12/31/2018,3,12
7035159,1004452388,12/31/2018,3,62.99
97524864,1004380511,12/31/2018,3,10.5
97745133,1004023646,12/31/2018,3,11
96737165,1004483810,12/31/2018,3,12
95894834,1004336703,12/31/2018,3,8
61409315,1004529765,12/31/2018,3,25.5
97296922,1004279837,12/31/2018,3,11
54879899,1004409436,12/31/2018,3,25.5
97798496,1004440972,12/31/2018,3,15
96775105,1003980512,12/31/2018,3,11
75702101,1004488790,12/31/2018,3,11
50990573,1004401161,12/31/2018,3,17
99610887,1004461692,12/31/2018,3,18
54688980,1004106721,12/31/2018,3,86.985
61277400,1004009998,12/31/2018,3,10
82340845,1004082036,12/31/2018,3,25.25
99562716,1003997284,12/31/2018,3,18
51143732,1004451417,12/31/2018,3,11
58075768,1004319261,12/31/2018,3,18
85022846,1004307122,12/31/2018,3,15
99094228,1004281844,12/31/2018,3,18
53471052,1004445719,12/31/2018,3,14
99027665,1004208125,12/31/2018,3,14
98082061,1004158826,12/31/2018,3,12
51167050,1004327456,12/31/2018,3,54.045
59997450,1004229153,12/31/2018,3,15
68041184,1004125169,12/31/2018,3,11
96634698,1004453112,12/31/2018,3,9
97642666,1004285748,12/31/2018,3,11
99544829,1004187704,12/31/2018,3,15
98757660,1004304368,12/31/2018,3,25.5
98997300,1004259341,12/31/2018,3,15
98171598,1004167390,12/31/2018,3,14
99585984,1004212287,12/31/2018,3,26
49391598,1003975148,12/31/2018,3,11
56523452,1004125143,12/31/2018,3,14
98912197,1004146716,12/31/2018,3,16.5
56291966,1004233783,12/31/2018,3,58.595
2379478,1004204758,12/31/2018,3,90.075
66748124,1004327440,12/31/2018,3,25
84213220,1004044886,12/31/2018,3,11
58048480,1004513320,12/31/2018,3,18
68941791,1004515368,12/31/2018,3,6.4
100239638,1004316836,12/31/2018,3,17.5
89340220,1004486924,12/31/2018,3,0.9
84142789,1004075701,12/31/2018,3,42
6910956,1004430347,12/31/2018,3,51.615
72170827,1004529436,12/31/2018,3,143
98944642,1004527452,12/31/2018,3,18
52560867,1004147922,12/31/2018,3,68.06
99414211,1004034487,12/31/2018,3,29
93396880,1003993480,12/31/2018,3,70.835
97817053,1004019548,12/31/2018,3,15
99059423,1004038143,12/31/2018,3,11
98633594,1004406661,12/31/2018,3,11
97704210,1004500300,12/31/2018,3,12
31094223,1003977466,12/31/2018,3,119.37
70675296,1004438129,12/31/2018,3,11
97088699,1004502301,12/31/2018,3,11
99421379,1004363822,12/31/2018,3,18
1342370,1004235967,12/31/2018,3,25.2
76322518,1004251768,12/31/2018,3,134
74275732,1004014232,12/31/2018,3,29.815
96169709,1004077244,12/31/2018,3,11
97656630,1004197733,12/31/2018,3,11
69912841,1004249716,12/31/2018,3,10
5998153,1004192934,12/31/2018,3,52.04
99649950,1004195897,12/31/2018,3,15
94193976,1004082679,12/31/2018,3,11
89164507,1004352427,12/31/2018,3,25
56715213,1004061188,12/31/2018,3,15
97866052,1004181368,12/31/2018,3,11
11539057,1004110345,12/31/2018,3,39
99232911,1004486113,12/31/2018,3,9
6601881,1004309564,12/31/2018,3,0.5
97378112,1004316476,12/31/2018,3,11
100184674,1004349673,12/31/2018,3,9
80387457,1004376518,12/31/2018,3,89.25
69784553,1004249713,12/31/2018,3,52
97552355,1003989112,12/31/2018,3,6.9
62889140,1004533793,12/31/2018,3,35
99608066,1004271702,12/31/2018,3,18
96188900,1004046046,12/31/2018,3,11
97220360,1004054959,12/31/2018,3,11
53428675,1004102164,12/31/2018,3,18.5
95233829,1004050258,12/31/2018,3,11
42529517,1004292067,12/31/2018,3,16.5
94483966,1004406250,12/31/2018,3,133
91269088,1004199729,12/31/2018,3,10
94882502,1004347357,12/31/2018,3,156
101240041,1004500731,12/31/2018,3,72.845
64889221,1004254146,12/31/2018,3,68.045
75679929,1004447793,12/31/2018,3,3.71
97086575,1004244770,12/31/2018,3,11
7203597,1004495097,12/31/2018,3,43.205
62707577,1004421901,12/31/2018,3,-1.42E-14
98428172,1004279978,12/31/2018,3,21
63075027,1004075736,12/31/2018,3,69.2
61450029,1004466280,12/31/2018,3,26
95868719,1004162642,12/31/2018,3,12
99485280,1004345422,12/31/2018,3,11
93701196,1004003860,12/31/2018,3,20
18675955,1004505284,12/31/2018,3,5
98998330,1004414933,12/31/2018,3,18
82084725,1003969378,12/31/2018,3,75.815
100029486,1004390536,12/31/2018,3,18
97136906,1004490637,12/31/2018,3,11
29773209,1004411336,12/31/2018,3,52.225
95188721,1004377691,12/31/2018,3,142
82080732,1004227853,12/31/2018,3,20.25
98804959,1004267955,12/31/2018,3,35
100097947,1004484227,12/31/2018,3,15
1229849,1004122928,12/31/2018,3,56.57
97672877,1004527290,12/31/2018,3,9
62106170,1004515746,12/31/2018,3,46.785
99145674,1004120073,12/31/2018,3,18
97711251,1004158784,12/31/2018,3,10
98678220,1004083105,12/31/2018,3,18
99502495,1004341302,12/31/2018,3,16.5
67872268,1004282488,12/31/2018,3,9
94223610,1004465382,12/31/2018,3,8
93758893,1004013845,12/31/2018,3,70.835
6963444,1004065655,12/31/2018,3,17
80284851,1004419924,12/31/2018,3,25.46
97828932,1004191628,12/31/2018,3,17
100006085,1004050817,12/31/2018,3,15
27176101,1004411285,12/31/2018,3,15
96504780,1004414667,12/31/2018,3,11
34405513,1004099786,12/31/2018,3,12
99667605,1004218469,12/31/2018,3,18
99153208,1004443106,12/31/2018,3,14
98603097,1004081068,12/31/2018,3,18
98758809,1004220321,12/31/2018,3,18
55604973,1004096150,12/31/2018,3,61.22
58383657,1004202464,12/31/2018,3,10
79974557,1004243540,12/31/2018,3,37
98354280,1004197825,12/31/2018,3,17
64388414,1004466335,12/31/2018,3,42.97
100182513,1004146867,12/31/2018,3,18
58170947,1004011884,12/31/2018,3,82.96
99319070,1004441146,12/31/2018,3,21
98310768,1004402809,12/31/2018,3,29
15021142,1004212199,12/31/2018,3,18
98636935,1003980735,12/31/2018,3,18
57483413,1003964902,12/31/2018,3,53.395
50247050,1004126330,12/31/2018,3,16.5
51796960,1004193195,12/31/2018,3,-3.55E-15
21483437,1004001811,12/31/2018,3,14
96836556,1004479705,12/31/2018,3,10
72923763,1004214995,12/31/2018,3,44.38
90209230,1004086084,12/31/2018,3,18
85283642,1004049038,12/31/2018,3,51.56
99520321,1004116039,12/31/2018,3,18
99137392,1004081142,12/31/2018,3,11
96801529,1004373749,12/31/2018,3,12
99041480,1004511114,12/31/2018,3,18
98415049,1004027841,12/31/2018,3,17
96726740,1004408674,12/31/2018,3,11
65430037,1004190245,12/31/2018,3,117.14
99084636,1004290001,12/31/2018,3,18
22909308,1004454076,12/31/2018,3,9
99106851,1004320774,12/31/2018,3,16.5
62532479,1004438303,12/31/2018,3,32.51
98804431,1004417102,12/31/2018,3,18
44426653,1004186099,12/31/2018,3,9
93919293,1004178955,12/31/2018,3,14
98565333,1004177372,12/31/2018,3,17
94771807,1004265574,12/31/2018,3,142
98415657,1004442989,12/31/2018,3,15
94112540,1004199995,12/31/2018,3,8
96750388,1004373739,12/31/2018,3,11
100584846,1004067151,12/31/2018,3,39
80836458,1004208766,12/31/2018,3,180
83934868,1004094081,12/31/2018,3,18
67242492,1004221101,12/31/2018,3,2.84E-14
60735296,1004468420,12/31/2018,3,20.5
50118298,1004104610,12/31/2018,3,69.585
86166244,1004382912,12/31/2018,3,44.4
6681025,1004436567,12/31/2018,3,47.32
70158770,1004153429,12/31/2018,3,16.9
46631975,1004448533,12/31/2018,3,173.97
100100272,1004271758,12/31/2018,3,18
96453369,1004394235,12/31/2018,3,8
98669710,1004337042,12/31/2018,3,15
97138034,1004115736,12/31/2018,3,11
102739699,1004249496,12/31/2018,3,132.66
29176505,1004261917,12/31/2018,3,15
98857060,1004050651,12/31/2018,3,16.5
98836020,1004175300,12/31/2018,3,35
57782179,1004368699,12/31/2018,3,63.19
99264390,1004138623,12/31/2018,3,16.5
98657501,1004408902,12/31/2018,3,15
28938689,1004335034,12/31/2018,3,15
97743999,1004077439,12/31/2018,3,11
3748080,1004493321,12/31/2018,3,136.235
96948395,1003991418,12/31/2018,3,11
98783830,1004419560,12/31/2018,3,18
94538177,1004119558,12/31/2018,3,93
71451468,1004139334,12/31/2018,3,18
94767452,1004316240,12/31/2018,3,136
98167856,1004218262,12/31/2018,3,15
97865710,1004279906,12/31/2018,3,14
67693957,1004515431,12/31/2018,3,8
97009647,1004506350,12/31/2018,3,14
100569110,1004128613,12/31/2018,3,39
50850817,1004445727,12/31/2018,3,21
98848094,1004087558,12/31/2018,3,18
94330190,1004454944,12/31/2018,3,8
98734982,1004281787,12/31/2018,3,17
81474684,1004503185,12/31/2018,3,18
90687231,1004264404,12/31/2018,3,30
80964722,1004171899,12/31/2018,3,14
7156753,1004446145,12/31/2018,3,27.205
5992448,1004270268,12/31/2018,3,115.21
98163942,1004459393,12/31/2018,3,18
51181990,1004451403,12/31/2018,3,8.5
96696874,1004402625,12/31/2018,3,11
60189915,1004391348,12/31/2018,3,18.895
97079777,1004046142,12/31/2018,3,11
58698504,1004470687,12/31/2018,3,13
29722950,1004261887,12/31/2018,3,18
69364825,1004532169,12/31/2018,3,108.965
99488759,1004212275,12/31/2018,3,16.5
77500167,1003987672,12/31/2018,3,12
86014146,1004001895,12/31/2018,3,11
99724030,1004050785,12/31/2018,3,15
98408756,1004085326,12/31/2018,3,21
84231464,1004486832,12/31/2018,3,44.035
4644414,1004118732,12/31/2018,3,37.06
98796732,1004187603,12/31/2018,3,18
1041400,1004478739,12/31/2018,3,43
98943595,1004486080,12/31/2018,3,15
4746790,1004389449,12/31/2018,3,113.15
56264161,1004057761,12/31/2018,3,61.9
99320484,1003997234,12/31/2018,3,12
98481356,1004259275,12/31/2018,3,17
64840610,1004188936,12/31/2018,3,15
97990206,1004538713,12/31/2018,3,27
95568153,1004271235,12/31/2018,3,11
42752309,1004143208,12/31/2018,3,39.12
62492688,1004370461,12/31/2018,3,17
56481330,1004227102,12/31/2018,3,26
99069453,1004003529,12/31/2018,3,18
64403579,1004153313,12/31/2018,3,3.5
53502577,1004202414,12/31/2018,3,26.1
61296028,1004109073,12/31/2018,3,17
100087073,1004087744,12/31/2018,3,15
99492520,1004130383,12/31/2018,3,15
97806535,1004510936,12/31/2018,3,15
92899808,1004490228,12/31/2018,3,11
97327608,1004483877,12/31/2018,3,11
60626045,1004102224,12/31/2018,3,57.595
98957387,1004316667,12/31/2018,3,18
99636062,1004183893,12/31/2018,3,32
96167981,1004394206,12/31/2018,3,12
56670140,1004386820,12/31/2018,3,44.15
97662902,1004506421,12/31/2018,3,16.5
98703870,1004083113,12/31/2018,3,18
98963065,1004036087,12/31/2018,3,16.5
70789022,1004296957,12/31/2018,3,29.05
97864572,1004005240,12/31/2018,3,11
99588262,1004290078,12/31/2018,3,15
82367632,1004486783,12/31/2018,3,32
46235980,1004241416,12/31/2018,3,46
81138910,1003965045,12/31/2018,3,35
97138228,1004537513,12/31/2018,3,11
2331470,1004229255,12/31/2018,3,37.285
53542551,1004096017,12/31/2018,3,18
67939053,1004494859,12/31/2018,3,18
91153724,1004226681,12/31/2018,3,28.32
96644175,1004506311,12/31/2018,3,11
97760535,1004181354,12/31/2018,3,11
94879503,1004402453,12/31/2018,3,156
94114754,1004456976,12/31/2018,3,61.5
70197854,1004356201,12/31/2018,3,56.54
99484043,1004191817,12/31/2018,3,18
98667592,1004115915,12/31/2018,3,18
69606110,1004509195,12/31/2018,3,16.5
100953086,1004216743,12/31/2018,3,39
56740141,1004470295,12/31/2018,3,14
42151053,1004360463,12/31/2018,3,88.855
97506977,1004085209,12/31/2018,3,14
98810900,1004111868,12/31/2018,3,17
99593798,1004506667,12/31/2018,3,89.9
99686296,1004478021,12/31/2018,3,18
99374304,1004118332,12/31/2018,3,18
96258779,1004345021,12/31/2018,3,11
96186963,1004285580,12/31/2018,3,11
79986833,1004278469,12/31/2018,3,60.68
81546634,1004106587,12/31/2018,3,17
97959200,1003984750,12/31/2018,3,16.5
96975696,1004027695,12/31/2018,3,11.8
97443116,1004463407,12/31/2018,3,10.5
96668891,1004211921,12/31/2018,3,10
96838267,1004200254,12/31/2018,3,11
96829795,1004146466,12/31/2018,3,11
96756998,1004007694,12/31/2018,3,10.5
63395575,1004531727,12/31/2018,3,18
99003788,1004232700,12/31/2018,3,49.2
47023960,1004192570,12/31/2018,3,29.965
66511902,1004531700,12/31/2018,3,11
61551661,1004411239,12/31/2018,3,9
95341195,1004408527,12/31/2018,3,60.5
98310094,1004093374,12/31/2018,3,18
8340870,1004323257,12/31/2018,3,8
83747096,1004137047,12/31/2018,3,40
83803798,1004163756,12/31/2018,3,54.17
67270050,1004025010,12/31/2018,3,80.325
99620418,1004378194,12/31/2018,3,18
98117490,1004483953,12/31/2018,3,18
72629320,1004419761,12/31/2018,3,-4.44E-15
94980809,1004344900,12/31/2018,3,156
91537897,1004223944,12/31/2018,3,0.5
96741089,1004289701,12/31/2018,3,12
99619970,1004409024,12/31/2018,3,26
2034440,1004110893,12/31/2018,3,36.495
96054761,1004485748,12/31/2018,3,10
85496182,1004323775,12/31/2018,3,50.5
99528060,1004527521,12/31/2018,3,15
43279831,1004044720,12/31/2018,3,7.562
99225220,1004290025,12/31/2018,3,17
1070642,1003983490,12/31/2018,3,112.47
98335560,1004437416,12/31/2018,3,18
99183705,1004034146,12/31/2018,3,18
1531359,1004377209,12/31/2018,3,33.86
53403794,1004008037,12/31/2018,3,10.5
100087917,1004349664,12/31/2018,3,15
92678853,1004174699,12/31/2018,3,42.75
99517670,1004087665,12/31/2018,3,34
103719453,1004120616,12/31/2018,3,56.37
97832054,1004398440,12/31/2018,3,14
99465383,1003961334,12/31/2018,3,15
99606021,1004441188,12/31/2018,3,18
2510595,1004385125,12/31/2018,3,68.57
61637336,1004490778,12/31/2018,3,17
98619410,1004249029,12/31/2018,3,29
96081922,1004529528,12/31/2018,3,10
45215248,1004212831,12/31/2018,3,18
93435162,1004373466,12/31/2018,3,41.25
98976000,1004285916,12/31/2018,3,16.5
98012927,1004363609,12/31/2018,3,14
1486226,1004129353,12/31/2018,3,8.865
97652532,1004220210,12/31/2018,3,11
31966378,1004032023,12/31/2018,3,15
29447331,1004024455,12/31/2018,3,75.455
99518820,1004409010,12/31/2018,3,15
98801077,1004463567,12/31/2018,3,35
46847730,1004255718,12/31/2018,3,15
98842330,1004036064,12/31/2018,3,71
6791074,1004262038,12/31/2018,3,59
67855039,1004466748,12/31/2018,3,56.6
93377400,1004416613,12/31/2018,3,61.665
99417753,1004453460,12/31/2018,3,18
94273728,1004296460,12/31/2018,3,134
71911820,1004325514,12/31/2018,3,187.49
64986263,1004282453,12/31/2018,3,18
84821929,1004419719,12/31/2018,3,15
88228290,1004344031,12/31/2018,3,70.01
1269422,1004262334,12/31/2018,3,64
96836763,1004402643,12/31/2018,3,48
100080900,1004345499,12/31/2018,3,28
45643260,1003962897,12/31/2018,3,17
80202585,1003963001,12/31/2018,3,15
98868986,1004281808,12/31/2018,3,18
6730978,1004270391,12/31/2018,3,60.055
47609862,1004368360,12/31/2018,3,11
70856497,1004470757,12/31/2018,3,75.38
99559808,1004281899,12/31/2018,3,11
98803384,1004181464,12/31/2018,3,11
99493998,1004308783,12/31/2018,3,18
29853217,1004458743,12/31/2018,3,45.2
99544945,1004477990,12/31/2018,3,15
66382555,1004053329,12/31/2018,3,4.535
7256917,1004470696,12/31/2018,3,13
44780280,1004391517,12/31/2018,3,91.055
100148712,1004496536,12/31/2018,3,9
99488127,1004128363,12/31/2018,3,32
97135320,1004341005,12/31/2018,3,11
74666897,1003965058,12/31/2018,3,17
99265450,1004390434,12/31/2018,3,11
98360401,1004504824,12/31/2018,3,25.5
99666560,1004415033,12/31/2018,3,9
99559663,1004402976,12/31/2018,3,15
98925313,1004167520,12/31/2018,3,18
93706601,1004289413,12/31/2018,3,61.665
99408995,1004220415,12/31/2018,3,11
13803293,1004329400,12/31/2018,3,15
53739838,1004202515,12/31/2018,3,11
81439131,1004264263,12/31/2018,3,150
63772668,1004268324,12/31/2018,3,40.83
64337042,1004513316,12/31/2018,3,17
83895711,1004183604,12/31/2018,3,52.24
100039273,1004337274,12/31/2018,3,11
61557614,1004208808,12/31/2018,3,80.46
100101598,1004343418,12/31/2018,3,28
98063406,1004308596,12/31/2018,3,8
71348141,1004517496,12/31/2018,3,26.355
7096604,1004370728,12/31/2018,3,44.41
75804839,1004278451,12/31/2018,3,0.4
97992082,1004504791,12/31/2018,3,11
49751281,1004124829,12/31/2018,3,21
99500383,1004093518,12/31/2018,3,18
99607153,1004085511,12/31/2018,3,18
97851747,1003961138,12/31/2018,3,15
98921319,1004249072,12/31/2018,3,18
99651520,1004345450,12/31/2018,3,18
97783675,1004398434,12/31/2018,3,7
92924750,1004183195,12/31/2018,3,75
92952847,1004454819,12/31/2018,3,51.68
98481848,1004005310,12/31/2018,3,18
99072646,1004181503,12/31/2018,3,11
99707470,1004505023,12/31/2018,3,15
57413680,1004445801,12/31/2018,3,28
99501107,1004484150,12/31/2018,3,15
53089571,1004306911,12/31/2018,3,11
45835871,1004472858,12/31/2018,3,209.26
19289947,1004371074,12/31/2018,3,44.93
97277307,1004027722,12/31/2018,3,10
60532774,1004448776,12/31/2018,3,3
72435288,1004376550,12/31/2018,3,10
93573947,1004344803,12/31/2018,3,61.665
